Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code,Sentiment
62053,2023-02-24,Public call for shareholders meeting,"
	 

	Public call for Shareholders Meeting - 29.03.2023

	 

Pursuant to Article 49 and Article 50 of the Statute of Komercijalna Banka AD Skopje,
the Board of Directors of
KOMERCIJALNA BANKA AD SKOPJE
made the following
ANNOUNCEMENT
for participation at the General Meeting of the Bank’s Assembly
The General Meeting of the Assembly of Komercijalna Banka AD Skopje is going to be held
on 29.03.2023 (Wednesday) at Orce Nikolov Str., No. 1 (building KB2, the hall on 4th floor),
at 12:00.
Taking into account the previous positive experience of successfully holding the General
Meeting of the Bank’s Assembly by written correspondence and/or by electronic voting, this
year, again, the shareholders are invited to participate and vote at the Assembly by written
correspondence and/or by electronic voting under the following
A G E N D A
1. Election of a Chairman of the Assembly;
2. Election of 5 votes counters;
3. Separate Financial Statements of Komercijalna Banka AD Skopje for 2022, audited
by the Audit Company, with
- Opinion of the Supervisory Board of the Bank
- Draft-Decision on adoption of the separate Financial Statements and the Opinion
of the Supervisory Board;
4. Consolidated Financial Statements of Komercijalna Banka AD Skopje for 2022,
audited by the Audit Company, with
- Opinion of the Supervisory Board of the Bank
- Draft-Decision on adoption of the consolidated Financial Statements and the
Opinion of the Supervisory Board of the Bank;
5. Annual Accounts of Komercijalna Banka AD Skopje for the period 01.01.-
31.12.2022, with
- Draft-Decision on adoption of the Annual Accounts;
6. Consolidated Annual Accounts of Komercijalna Banka AD Skopje for the period
01.01.-31.12.2022, with
- Opinion of the Supervisory Board of the Bank,
- Draft-Decision on adoption of the Consolidated Annual Accounts and the Opinion
of the Supervisory Board;
7. Annual Report on the performance of Komercijalna Banka AD Skopje in 2022; with
- Opinion of the Supervisory Board; and
- Draft-Decision on adoption of the Annual Report and the Opinion of the
Supervisory Board;",Комерцијална Банка АД Скопје,KMB,Neutral
62048,2023-02-24,Other price sensitive information,"
	ALKALOID AD Skopje informs that the unaudited stand-alone and consolidated financial statements (Balance Sheet, Income Statement, Statement of Cash Flows and Statement of changes in Equity) for the period January-December 2022 will be published on 27.02.2023 at 09:00 o’clock.
",Алкалоид АД Скопје,ALK,Neutral
62049,2023-02-24,Non-audited financial statements 01.01. - 31.12.,Skopski Pazar AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Скопски Пазар АД Скопје,SPAZ,Neutral
57489,2022-01-25,Changes in the managing bodies,"
	Resolution on the re-appointment, release and appointment of members of the Board of Directors of the Company, adopted on the Meeting of the Shareholders’ Assembly of Makedonski Telekom AD - Skopje held on 25.01.2022.

",Македонски Телеком АД Скопје,TEL,Neutral
58401,2022-04-04,Buy back/Sale of treasury shares,"
 Acquire/disposal of treasury shares

Pursuant to Article 333 of the Company Law and Article 33 of the Statute of
ALKALOID AD Skopje, at its meeting held on 04.04.2022 the Assembly of ALKALOID
AD Skopje passed the following
RESOLUTION
to acquire treasury shares by share buybacks
Article 1
Acquisition of treasury shares by buybacks of up to one tenth of the share capital
of the Pharmaceutical, Chemical and Cosmetics Industry ALKALOID AD Skopje shall be
approved for the lowest price of 1.551,00 and highest price of 35.000,00 Denars per share.
Article 2
Share buybacks shall be executed no later than twelve months from the day of
passing of this Resolution.
The funds for share buyback shall be paid from the Company's account.
Article 3
The share buybacks under Article 1 of this Decision shall be executed from the
special reserve allocated in the previous years.
Article 4
Share buybacks contrary to this Resolution shall be null and void.
Article 5
This Resolution becomes effective on the day of its passing.
Assembly of ALKALOID AD Skopje
Chair",Алкалоид АД Скопје,ALK,Neutral
57452,2022-01-20,Other price sensitive information,"
	Price sensitive information

Согласно член 40 став (5) од Правилата за котација го објавуваме следново:
Календар на настани во 2022 година
Назив на друштвото: Цементарница УСЈЕ АД Скопје
Вид на објава Недела во која ќе се изврши
објавата
Неревидиран неконсолидиран биланс на успех 29 април 2022 (последна
за периодот 01.01.-31.03 недела од април)
Неревидирани неконсолидирани финансиски 29 јули 2022 (последна недела
извештаи за периодот 01.01.-30.06 од јули)
Неревидиран неконсолидиран биланс на успех
за периодот 01.01.-30.09. 31 октомври 2022 (последна
недела од октомври)
Неревидирани неконсолидирани финансиски 28 февруари 2022 (последна
извештаи за периодот 01.01.-31.12 недела од февруари)
Неревидиран консолидиран биланс на успех за 16 мај 2022 (трета недела од
периодот 01.01.-31.03 мај)
Неревидирани консолидирани финансиски 15 август 2022 (трета недела
извештаи за периодот 01.01.-30.06 од август)
Неревидиран консолидиран биланс на успех за 15 ноември 2022 (трета недела
периодот 01.01.-30.09. од ноември)
Неревидирани консолидирани финансиски 1 април 2022 (прва недела од
извештаи за периодот 01.01.-31.12 април)
Ревидирани финансиски извештаи за 31 Мај 2022 (последна недела
претходната година од мај)
Годишен извештај за работењето на Друштвото 31 Мај 2022 (последна недела
за претходната година од мај)
Ревидирани консолидирани финансиски 31 Мај 2022 (последна недела
извештаи за претходната година од мај)
* Покрај наведени настани друштвото може да направи најава и на други настани",Цементарница УСЈЕ АД Скопје,USJ,Neutral
58399,2022-04-04,Dividend Calendar,"
 Resolution on the dates for payment of the 2021 dividend (dividend calendar)

Pursuant to Article 487 and Article 490 of the Company Law and Article 36 of the Listing Rules,
at its meeting held on 04.04.2022 the Assembly of ALKALOID AD Skopje passed the following
RESOLUTION
on the dates for payment of the 2021 dividend
(dividend calendar)
Article 1
Pursuant to the Resolution on use and distribution of the net profit earned under the 2021 annual
account, shareholders shall be paid 396,00 Denars per share net or 440,00 Denars per share gross as
dividend for 2021.
The dividend shall be paid in cash to the shareholders’ current accounts.
Article 2
Last day of trading with the right to dividend for 2021 shall be 19.04.2022.
Article 3
First day of trading without the right to dividend for 2021 shall be 20.04.2022.
Article 4
The day of acquiring the right to dividend for 2021 shall be 21.04.2022.
Article 5
Payment of the dividend for 2021 shall commence on 18.05.2022.
Article 6
This Resolution becomes effective on the day of its passing.
Assembly of ALKALOID AD Skopje
Chair",Алкалоид АД Скопје,ALK,Neutral
58404,2022-04-04,Non-audited financial statements 01.01. - 31.12.,Grozd AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Грозд АД Струмица,GRZD,Neutral
58388,2022-04-01,Non-audited financial statements 01.01. - 31.12.,Makpromet AD Stip published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Макпромет АД Штип,MAKP,Neutral
58385,2022-04-01,Non-audited financial statements 01.01. - 31.12.,VV Tikves AD Kavadarci published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ВВ Тиквеш АД Кавадарци,TKVS,Neutral
